Name;Street;Zipcode;City;Country;Phonenumber;Website;Email;Segment;Subsegment
Hill Oberflächentechnik GmbH;Zum Obsthof 13;75177;Pforzheim;Germany;+49 7231 4729650;www.hill-gmbh.de;info@hill-gmbh.de;Industrial and Services;Machinery & Equipment
hinderer + mühlich GmbH & Co. KG;Heilbronner Str. 29;73037;Göppingen;Germany;+49 7161 978220;www.hinderer-muehlich.de;info@hinderer-muehlich.de;Industrial and Services;Molds maker
Fritz Automation GmbH;Sägmühlstraße 1;76596;Forbach;Germany;+49 7228 96860;www.fritz-automation.com;info@fritz-automation.com;Industrial and Services;Machinery & Equipment
FRÖHLICH Systemautomation GmbH;Markt Berolzheimer Str. 11;91757;Treuchtlingen;Germany;+49 9142 2033300;www.sondermaschine.com;info@sondermaschine.com;Industrial and Services;Machinery & Equipment
Hmp GmbH & Co. KG;Hauspoint 13;83410;Laufen;Germany;+49 8682 9568530;www.hmp-maschinenbau.de;info@hmp-maschinenbau.de;Industrial and Services;Special Machinery
Gebr. Frank GmbH & Co. KG;Ludwig-Jahn-Straße 2;7545;Gera;Germany;+49 365 43460;www.gebr-frank.de;info@gebr-frank.de;Industrial and Services;Packaging
HORO Dr. Hofmann GmbH;Rudolf-Diesel-Straße 8;73760;Ostfildern;Germany;+49 711 34169950;www.horo.eu;info@horo.eu;Industrial and Services;Special Machinery
Scholz - High tech in plastic;Nalser Str. 39;96317;Kronach;Germany;+49 9261 60770;www.scholz-htik.de;info@scholz-htik.de;Industrial and Services;Molds maker
GEPE Technik GmbH;Fraunhoferstraße 1;51647;Gummersbach;Germany;+49 2261 204350;www.gepe-technik.de;info@gepe-technik.de;Industrial and Services;Machinery & Equipment
Gerhard Schubert GmbH;Hofäckerstraße 7;74564;Crailsheim;Germany;+49 7951 4000;www.gerhard-schubert.de;info@gerhard-schubert.de;Industrial and Services;Packaging
HS Umformtechnik GmbH;Gewerbestraße 1;97947;Grünsfeld;Germany;+49 9346 92990;www.hs-umformtechnik.de;;Industrial and Services;Engineering & Product Design
Gerling Automation GmbH;Dieselstraße 18;71546;Aspach;Germany;+49 7191 92350;www.gerling-automation.de;info@gerling-automation.de;Industrial and Services;Robots
Huber Kunststoff & Technik GmbH;Gewerbestraße 4;86879;Wiedergeltingen;Germany;+49 8241 96730;www.huber-kunststoff-technik.de;info@huber-kunststoff-technik.de;Industrial and Services;Machinery & Equipment
Graf Verpackungen GmbH;Amperestraße 7;91550;Dinkelsbühl;Germany;+49 9851 551470;www.graf-verpackungen.de;kontakt@graf-verpackungen.de;Industrial and Services;Packaging
Huonker GmbH;Obere Wiesen 5;78052;Villingen-Schwenningen;Germany;+49 7721 92960;www.hanshuonker.de;info@hanshuonker.de;Industrial and Services;Machinery & Equipment
H & B Maschinenbau und Automation GmbH;Bordenauer Str. 66;31535;Neustadt;Germany;+49 5032 8000429;www.hb-maschinenbau.de;info@hb-maschinenbau.de;Industrial and Services;Machinery & Equipment
Karl Knauer GmbH;Maybachstraße 5-7;74632;Neuenstein;Germany;+49 7942 91120;www.karlknauer.de;info@karlknauer.de;Industrial and Services;Packaging
Hurst + Schröder GmbH;Heinrichstraße 9;58791;Werdohl;Germany;+49 2392 50080;www.hurst-schroeder.de;info@hurst-schroeder.de;Industrial and Services;Machinery & Equipment
Herbert Hipp Verpackungs GmbH;Leopoldstraße 27;79359;Riegel;Germany;+49 7642 91090;www.herbert-hipp.de;info@herbert-hipp.de;Industrial and Services;Packaging
Illig Maschinenbau GmbH & Co. KG;Robert-Bosch-Straße 10;74081;Heilbronn;Germany;+49 7131 5050;www.illig.de;info@illig.de;Industrial and Services;Engineering & Product Design
Hermes Elektro-Technik GmbH;Am Pfefferbach 15;39387;Oschersleben;Germany;+49 3949 94120;www.hermes-systeme.de;info@hermes-systeme.de;Industrial and Services;Electronics
KHS GmbH;Juchostraße 20;44143;Dortmund;Germany;+49 231 5690;www.khs.com;info@khs.com;Industrial and Services;Packaging
i-mold GmbH & Co. KG;Gewerbepark Gräsig 72a;64711;Erbach;Germany;+49 6062 809330;www.i-mold.de;info@i-mold.de;Industrial and Services;IM
MAG Mikroelektronik und Apparatebau GmbH;Mainkurstraße 17;63477;Maintal;Germany;+49 6109 66670;www.mag-elektronik.de;info@mag-elektronik.de;Industrial and Services;Electronics
Industrie-Technik Kienzler GmbH & Co. KG;Auf der Haid 2;79235;Vogtsburg;Germany;+49 7662 94630;www.itk-kienzler.de;info@itk-kienzler.de;Industrial and Services;Machinery & Equipment
M.A.X. Automation;Breite Str. 29-31;40213;Düsseldorf;Germany;+49 211 909910;www.maxautomation.de;info@maxautomation.com;Industrial and Services;Robots
INNO-COMP Deutschland GmbH;Am Bülten 54;46342;Velen;Germany;;;;;
Innolite GmbH;Campus-Boulevard 79;52074;Aachen;Germany;+49 241 4757080;www.innolite.de;info@innolite.de;Industrial and Services;Molds maker
MSK Packaging Systems GmbH;Benzstraße;47533;Kleve;Germany;+49 2821 5060;www.msk.de;info@msk.de;Industrial and Services;Packaging
innomatec Mess- und Schnellanschlusssysteme GmbH;Am Wörtzgarten 14;65510;Idstein;Germany;+49 6126 959866800;www.innomatec.de;info@innomatec.de;Industrial and Services;Special Machinery
Nüssle Hartschaumverpackungen GmbH;Bahnhofstraße 30;71139;Ehningen;Germany;+49 7034 63810;www.hartschaumverpackungen.de;info@hartschaumverpackungen.de;Industrial and Services;Packaging
TZ Horb GmbH + Co. KG;Weberstraße 3;72160;Horb;Germany;+49 7451 623324;www.innonet-kunststoff.de;blochwitz@innonet-kunststoff.de;Industrial and Services;Machinery & Equipment
Packwell GmbH & Co.KG;Industriestraße 12;1936;Schwepnitz;Germany;+49 35797 6620;www.packwell-schwepnitz.de;info@packwell-schwepnitz.de;Industrial and Services;Packaging
PRESSControl Elektrotechnik GmbH;Oststraße 16;77694;Kehl;Germany;+49 7851 485980;www.presscontrol.de;vertrieb@presscontrol.de;Industrial and Services;Electronics
record door Automation GmbH;Otto-Wels-Straße 9;42111;Wuppertal;Germany;+49 202 609010;www.record.de;info@record.de;Industrial and Services;Machinery & Equipment
ISK Kunststofftechnik GmbH;Plochinger Str. 37;73779;Deizisau;Germany;+49 7153 616280;www.isk-kunststoff.de;info@isk-kunststoff.de;Industrial and Services;Machinery & Equipment
ITW Morlock GmbH;Lise-Meitner-Straße 9;72280;Dornstetten;Germany;+49 7443 2850;www.morlock.de;info-morlock@itwids.com;Industrial and Services;Machinery & Equipment
Rheinnadel Automation GmbH;Hammerkamp 91;58566;Kierspe;Germany;+49 2359 1461;www.rna.de;vertrieb@rna.de;Industrial and Services;Machinery & Equipment
IWPM Internationales Werkzeug & ProjektManagement Ofr. GmbH & Co. KG;Industriestraße 18;96524;Neuhaus-Schierschnitz;Germany;+49 36764 80090;www.iwpm-gmbh.com;ts@iwpm-gmbh.com;Industrial and Services;Molds maker
DS Smith Packaging Division Fulda;Bellingerstraße 7;36043;Fulda;Germany;+49 661 880;www.dssmith.com;contact.headoffice@sca.com;Industrial and Services;Packaging
Jäger Gummi und Kunststoff GmbH;Bissendorfer Str. 6;30625;Hannover;Germany;+49 511 53580;www.jaeger-gk.de;info@jaeger-gk.de;Industrial and Services;Machinery & Equipment
Schmidt & Niedermeier GmbH & Co. KG;Dorfäckerstraße 35;90427;Nürnberg;Germany;+49 911 32050;;;;
Jauch Plastic GmbH & Co. KG;Philipp-Lösch-Weg 10;78052;Villingen-Schwenningen;Germany;+49 7721 886990;www.jauch-plastic.de;info@jauch-plastic.de;Industrial and Services;Molds maker
Seidel GmbH & Co. KG;Industriestraße 55;31275;Lehrte;Germany;+49 5132 857729;www.seidel.de;info@seidel.de;Industrial and Services;Engineering & Product Design
Solid Automation GmbH;Keltenstraße 25;72766;Reutlingen;Germany;+49 7127 957900;www.solidautomation.de;info@solidautomation.de;Industrial and Services;Machinery & Equipment
Sperrer Industrieverpackungen GmbH;Klebinger Str. 5;83395;Freilassing;Germany;+49 8654 7709770;www.sperrer-gmbh.de;office@sperrer-gmbh.de;Industrial and Services;Packaging
JENOPTIK Automatisierungstechnik GmbH;Konrad-Zuse-Straße 6;7745;Jena;Germany;+49 3641 652526;www.jenoptik.com;pr@jenoptik.com;Industrial and Services;Special Machinery
Stambera Verpackungsmaschinen GmbH;Erich-Herion-Straße 25;70736;Fellbach;Germany;+49 711 586791;www.stambera.de;info@stambera.de;Industrial and Services;Packaging
Technotron GmbH;Werner-von-Siemens-Straße 62;92224;Amberg;Germany;+49 9621 81067;www.technotron-gmbh.de;info@Technotron-GmbH.de;Industrial and Services;Electrical
TECHTORY Automation GmbH;Ludwig-Winter-Straße 5;77767;Appenweier;Germany;+49 7805 95890;www.techtory.de;info@techtory.de;Industrial and Services;CNC Machining
joke Technology GmbH;Asselborner Weg 1416;51429;Bergisch;Germany;+49 2204 8390;www.joke-technology.de;info@joke.de;Industrial and Services;Machinery & Equipment
Tubex Wasungen GmbH Tuben und Metallwaren;Aluminiumstraße;98634;Wasungen;Germany;+49 36941 750;;;;
VF Verpackungen GmbH;Gewerbepark 9;87477;Sulzberg;Germany;+49 8376 92950;www.vf-verpackungen.de;info@vf-verpackungen.de;Industrial and Services;Packaging
Mawick Kunststoff-Spritzgußwerk GmbH & Co KG, Josef;Pröbstinger Weg 3;59457;Werl;Germany;+49 2922 8850;www.mawick.eu;info@mawick.eu;Industrial and Services;IM
VisiCon Automatisierungstechnik GmbH;Gartestraße 2B;37130;Gleichen;Germany;+49 5508 98620;www.visicon.eu;info@visicon.eu;Industrial and Services;Electronics
VPT Verpackungstechnik GmbH;Hauffstraße 28;73614;Schorndorf;Germany;+49 7181 61929;www.vpt-maier.de;info@vpt-maier.de;Industrial and Services;Packaging
JUHA Kunststoffverarbeitung GmbH & Co. KG;Auf dem Schüffel 2;58513;Lüdenscheid;Germany;+49 2351 950850;www.juha.de;info@juha.de;Industrial and Services;Machinery & Equipment
Wachendorff Automation GmbH & Co. KG;Industriestraße 7;65366;Geisenheim;Germany;+49 6722 996525;www.wachendorff-automation.de;wdg@wachendorff.de;Industrial and Services;Machinery & Equipment
Junker & Halverscheid Formenbau GmbH;Auf dem Schüffel 2;58513;Lüdenscheid;Germany;+49 2351 950750;www.juha.de;info@juha.de;Industrial and Services;Machinery & Equipment
Jurke Engineering GmbH;Dorfstraße 13;1471;Radeburg;Germany;+49 35208 397520;www.jurke-engineering.de;info@jurke-engineering.de;Industrial and Services;Electrical
Kaa-europa GmbH;Am Stauweiher 1;51688;Wipperfürth;Germany;+49 2267 872913;www.lube-europe.com;info@lube-europe.com;Industrial and Services;Machinery & Equipment
Betek GmbH & Co. KG;Sulgener Str. 21-23;78733;Aichhalden;Germany;+49 7422 5650;www.betek.de;info@betek.de;Agriculture, Mining and Energy;Tractors & Agriculture
Wächter Packautomatik GmbH & Co. KG.;Adam-Opel-Straße 1-5;33181;Bad;Germany;+49 2957 98120;www.packingsystems.com;info@packingsystems.com;Industrial and Services;Packaging
Weber Packaging GmbH;Langwiesenstraße 22;74363;Güglingen;Germany;+49 7135 930630;www.weber-packaging.de;info@weber-packaging.de;Industrial and Services;Packaging
Weiss Anlagentechnik GmbH & Co. KG;Chaussee 74;59439;Holzwickede;Germany;+49 2301 91760;www.weiss-anlagentechnik.de;info@weiss-anlagentechnik.de;Industrial and Services;Robots
WELLKISTENWERK GROSS GMBH & CO.KG;Bockhorster Landweg 31;33775;Versmold;Germany;+49 5423 95060;http://www.wellkistenwerk.de/;;;
Wentus Kunststoff GmbH;Eugen-Diesel-Straße 12;37671;Höxter;Germany;+49 5271 6890;www.wentus.de;info@wentus.de;Industrial and Services;Machinery & Equipment
Karl Treske GmbH - Gummiwaren;Päwesiner Weg 20;13581;Berlin;Germany;+49 30 3393840;www.treske.de;info@treske.de;Industrial and Services;Machinery & Equipment
Veprotec Automation GmbH;Fabrikstraße 36;73105;Dürnau;Germany;+49 7164 1498255;www.veprotec.de;info@veprotec.de;Industrial and Services;Packaging
Karl-Heinz Müller KG;Mühlrainstraße 5;72336;Balingen;Germany;+49 7433 260050;www.formenbau-mueller.de;info@formenbau-mueller.de;Industrial and Services;Molds maker
Wesche Pharmaverpackung GmbH;Oststraße 130;22844;Norderstedt;Germany;+49 40 32594950;www.edelmann.de;info@edelmann.de;Industrial and Services;Packaging
Wittmann Druck und Verpackung GmbH;Alois-Senefelder-Straße 15;92318;Neumarkt;Germany;+49 9181 26640;www.wittmann-druck.de;info@wittmann-druck.de;Industrial and Services;Packaging
Albrecht Automatik GmbH;Industriestraße 12;50259;Pulheim;Germany;+49 2238 965920;www.albrecht-automatik.de;info@albrecht-automatik.de;Industrial and Services;Machinery & Equipment
KDS Radeberger Präzisions-Formen und Werkzeugbau GmbH;Richard-Thieme-Straße 6;1900;Großröhrsdorf;Germany;+49 35952 33233;www.kds-werkzeugbau.de;info@kds-werkzeugbau.de;Industrial and Services;Molds maker
Allgaier Verpackungs GmbH & Co. KG;Max-Eyth-Straße 20;89231;Neu-Ulm;Germany;+49 731 9744060;www.allgaier-verpackung.de;info@allgaier.com;Industrial and Services;Packaging
Kessler Kunststoffverarbeitung GmbH & Co. KG;Industriestraße 19;78333;Stockach;Germany;+49 7771 2804;www.kessler-stockach.de;mail@kessler-stockach.de;Industrial and Services;Machinery & Equipment
Kiefel GmbH;Sudetenstraße 3;83395;Freilassing;Germany;+49 8654 780;www.kiefel.com;kiefel@kiefel.de;Industrial and Services;Machinery & Equipment
KL TECHNIK GmbH & Co. KG Rapid Prototyping;Konrad-Zuse-Bogen 7;82152;Krailling;Germany;+49 89 8999600;www.kl-technik.com;kl@kl-technik.com;Industrial and Services;Service Bureau
Kläger Plastik GmbH;Portnerstraße 84;86356;Neusäß;Germany;+49 821 207900;www.klaeger-plastik.de;info-neusaess@klaeger-plastik.de;Industrial and Services;Molds maker
Kläger Spritzguss GmbH & Co.KG;Hochgerichtstraße 33;72280;Dornstetten;Germany;+49 7443 96330;www.klaeger.de;info@klaeger.de;Industrial and Services;IM
Klaus Kunststofftechnik GmbH;Hermann-Krum-Straße 9-11;88319;Aitrach;Germany;+49 7565 999900;www.klaku.de;info@klaku.de;Industrial and Services;Machinery & Equipment
KOHLHAGE Fasteners GmbH & Co. KG;Hönnestraße 22;58809;Neuenrade;Germany;+49 2394 6190;www.kohlhage.de;info@kohlhage.de;Industrial and Services;Machinery & Equipment
KTS Kunststoff Technik Schmölln GmbH;Altenburger Str. 72;4626;Schmölln;Germany;+49 34491 740;www.kts-schmoelln.de;kts@kts-schmoelln.de;Industrial and Services;IM
Kühn TEC - Daniel Kühn GmbH & Co. KG;Hueckstraße 11;58511;Lüdenscheid;Germany;+49 2351 788050;www.kuehntec.de;info@kuehntec.de;Industrial and Services;Robots
Kummer GmbH & Co. KG;Enzberger Str. 26;75443;Ötisheim;Germany;+49 7041 95800;www.kummer-gmbh.de;info@kummer-gmbh.de;Industrial and Services;Machinery & Equipment
Kunststofftechnik Schnitzler GmbH & Co. KG;Industriestraße 14;96328;Küps;Germany;+49 9264 99140;www.schnitzler-kunststoffe.de;info@schnitzler-kunststoffe.de;Industrial and Services;Machinery & Equipment
KVH Hartung GmbH;Konrad-Zuse-Bogen 20;82152;Krailling;Germany;+49 89 8996610;www.kvh-hartung.de;info@kvh-hartung.de;Industrial and Services;Machinery & Equipment
KVT Bielefeld GmbH;Rabenhof 18a;33609;Bielefeld;Germany;+49 521 932070;www.kvt-bielefeld.de;info@kvt-bielefeld.de;Industrial and Services;Electrical
Lacom GmbH;Anton-Grimmer-Straße 7;73466;Lauchheim;Germany;+49 7363 9510;www.lacom-online.com;info@lacom-online.com;Industrial and Services;Special Machinery
Leicht Stanzautomation GmbH;Werner-Heisenberg-Straße 4;75248;Ölbronn-Dürrn;Germany;+49 7237 995800;www.stanzautomation.de;leicht@stanzautomation.de;Industrial and Services;Machinery & Equipment
Lenzkes Spanntechnik GmbH;Kerkhagen 1;58513;Lüdenscheid;Germany;+49 2351 9640;www.lenzkes.com;info@lenzkes.com;Industrial and Services;Machinery & Equipment
LKH Kunststoffwerk Heiligenroth GmbH & Co.KG;Auf der Birke 2;56412;Heiligenroth;Germany;+49 2602 999420;www.lkh-kunststoff.de;info@lkh-kunststoff.de;Industrial and Services;Machinery & Equipment
LuMa-Tec GmbH;Mühlweg 23;97461;Hofheim;Germany;+49 9523 5035143;www.luma-tec.com;info@luma-tec.de;Industrial and Services;Engineering & Product Design
MarkIDent GmbH;Pleidelsheimer Str. 31;74321;Bietigheim-Bissingen;Germany;+49 7142 37000;www.markident.de;info@markident.de;Industrial and Services;Machinery & Equipment
Maschinenfabrik Lauffer GmbH & Co. KG;Industriestraße 101;72160;Horb;Germany;+49 7451 9020;www.lauffer.de;lauffer.pressen@lauffer.de;Industrial and Services;Engineering & Product Design
Maschinenservice Schneider & Söhne GmbH;Alte Bottroper Str. 138;45356;Essen;Germany;+49 201 696143;www.npm-group-deutschland.de;info@mss-essen.de;Industrial and Services;IM
Mast Kunststoffe;Holzstraße 5;88339;Bad;Germany;+49 7524 97330;www.mast-kunststoffe.de;willkommen@mast-kunststoffe.de;Industrial and Services;Machinery & Equipment
MaTec Gummiwerk GmbH;Max-Planck-Straße 26;14548;Schwielowsee;Germany;+49 33209 7703;www.gummiwerk.de;kontakt@gummiwerk.de;Industrial and Services;Machinery & Equipment
Maucher Formenbau GmbH & Co. KG;Käthe-Paulus-Str 5;88074;Meckenbeuren;Germany;+49 7541 600860;www.maucher-kg.de;info@maucher-kg.de;Industrial and Services;Molds maker
Mayweg GmbH - Werkzeugbau & Kunststoffverarbeitung;Daimlerstraße 7;58553;Halver;Germany;+49 2353 91880;www.mayweg-gmbh.de;info@mayweg-gmbh.de;Industrial and Services;Molds maker
MBengineering GmbH & Co. KG;In Breiten 9;78589;Dürbheim;Germany;+49 7424 601205;www.mbengineering.de;info@mbengineering.de;Industrial and Services;Engineering & Product Design
Mecadat AG;Hagenaustraße 5;85416;Langenbach;Germany;+49 8761 76200;www.mecadat.de;info@mecadat.de;Industrial and Services;Molds maker
MEKU Kunststoff Technologie GmbH;Lupfenstraße 57;78056;Villingen-Schwenningen;Germany;+49 7720 30280;www.meku.de;mail@meku.de;Industrial and Services;Machinery & Equipment
MESUTRONIC Gerätebau GmbH;Hackenfeld 13;94259;Kirchberg;Germany;+49 9927 94100;www.mesutronic.de;admin@mesutronic.de;Industrial and Services;Electrical
Metzner Maschinenbau GmbH;Messerschmittstraße 30;89231;Neu-Ulm;Germany;+49 731 401990;www.metzner.com;info@metzner.com;Industrial and Services;Engineering & Product Design
M-Fördersysteme e.K.;Albert-Einstein-Straße 9;51580;Reichshof;Germany;+49 2265 99780;www.m-foerdersysteme.de;info@m-foerdersysteme.de;Industrial and Services;Engineering & Product Design
Michel Tube Engineering GmbH;Falk-Müller-Straße 30;97941;Tauberbischofsheim;Germany;+49 9341 8485500;www.michel-tube.de;info@michel-tube.de;Industrial and Services;Fluid Systems & Pipes
Midena Formenbau GmbH;Industriering 21;4626;Schmölln;Germany;+49 34491 58330;www.midena-formenbau.de;info@midena-formenbau.de;Industrial and Services;Molds maker
MIGA eldotec GmbH;Maybachstraße 11;72175;Dornhan;Germany;+49 7455 9473370;www.miga-eldotec.de;info@michelfelder.de;Industrial and Services;Machinery & Equipment
Mitutoyo Europe GmbH;Borsigstraße 8-10;41469;Neuss;Germany;+49 2137 1020;www.mitutoyo.eu;info@mitutoyo.eu;Industrial and Services;Electrical
Mlplastics GmbH;Domstraße 18;20095;Hamburg;Germany;+49 40 32528660;www.mlplastics.de;info@mlplastics.de;Industrial and Services;Electrical
ModellTechnik Rapid Prototyping GmbH;Ziegeleistraße 3B;99880;Waltershausen;Germany;+49 3622 44240;www.modelltechnik.de;info@modelltechnik.de;Industrial and Services;Machinery & Equipment
Milacron c/o Mold-Masters Europa GmbH;Neumattring 1;76532;Baden-Baden;Germany;+49 7221 50990;www.milacron.com;;Industrial and Services;Machinery & Equipment
Moretto Deutschland GmbH;Bräunleinsberg 52;91233;Neunkirchen;Germany;+49 9123 980870;www.moretto.com;info@moretto.com;Industrial and Services;Electrical
Motzener Kunststoff- und Gummiverarbeitung GmbH;Mittenwalder Str. 79;15749;Mittenwalde;Germany;+49 33769 8940;www.kunststoff-gummi.de;motzener@kunststoff-gummi.de;Industrial and Services;IM
Mühlbeyer Werkzeug- u. Formenbau GmbH;Raiffeisenstraße 4;74177;Bad;Germany;+49 7136 946010;www.muehlbeyer.de;info@muehlbeyer.de;Industrial and Services;Machinery & Equipment
